timestamp,gt_x_mm,gt_y_mm,gt_z_mm,target_id,raw_x_mm,raw_y_mm,raw_z_mm,cal_x_mm,cal_y_mm,cal_z_mm
1781219392.8937564,0.0,0.0,1500.0,0,-231,155,1496,-220,148,1422
1781219392.9420152,0.0,0.0,1500.0,0,-240,151,1498,-228,144,1424
1781219392.9950216,0.0,0.0,1500.0,0,-241,153,1496,-229,146,1422
1781219393.0422287,0.0,0.0,1500.0,0,-243,153,1493,-231,145,1420
1781219393.0987132,0.0,0.0,1500.0,0,-243,153,1493,-231,145,1420
1781219393.1447337,0.0,0.0,1500.0,0,-249,149,1493,-237,142,1420
1781219393.1958153,0.0,0.0,1500.0,0,-241,147,1493,-229,140,1420
1781219393.244705,0.0,0.0,1500.0,0,-237,143,1493,-225,136,1420
1781219393.2974582,0.0,0.0,1500.0,0,-232,144,1498,-220,137,1424
1781219393.3474739,0.0,0.0,1500.0,0,-226,131,1512,-215,125,1439
1781219393.3981194,0.0,0.0,1500.0,0,-242,134,1503,-231,128,1429
1781219393.4469192,0.0,0.0,1500.0,0,-244,134,1498,-232,127,1424
1781219393.4989357,0.0,0.0,1500.0,0,-245,133,1507,-233,126,1434
1781219393.5476308,0.0,0.0,1500.0,0,-246,132,1498,-234,125,1424
1781219393.5988014,0.0,0.0,1500.0,0,-246,128,1498,-234,122,1424
1781219393.6520722,0.0,0.0,1500.0,0,-245,130,1505,-233,124,1431
1781219393.7011182,0.0,0.0,1500.0,0,-248,131,1491,-236,125,1417
1781219414.403969,0.0,0.0,2000.0,0,-221,-43,2031,-225,-43,2064
1781219416.4060664,0.0,0.0,2000.0,0,-147,232,2075,-149,234,2099
1781219416.470055,0.0,0.0,2000.0,0,-153,241,2089,-155,244,2110
1781219416.8751915,0.0,0.0,2000.0,0,-203,247,2089,-205,249,2110
1781219416.9290285,0.0,0.0,2000.0,0,-202,235,2084,-204,238,2107
1781219418.3073308,0.0,0.0,2000.0,0,-75,44,494,-71,42,466
1781219522.699847,0.0,0.0,2000.0,0,-100,439,2066,-101,445,2092
1781219522.7430842,0.0,0.0,2000.0,0,-108,430,2062,-109,436,2089
1781219522.7997007,0.0,0.0,2000.0,0,-113,425,2062,-115,431,2089
1781219522.842822,0.0,0.0,2000.0,0,-119,434,2066,-121,440,2092
1781219522.8994343,0.0,0.0,2000.0,0,-124,429,2066,-126,434,2092
1781219522.9584398,0.0,0.0,2000.0,0,-122,429,2066,-123,434,2092
1781219523.0077236,0.0,0.0,2000.0,0,-135,419,2057,-137,424,2085
1781219523.0582838,0.0,0.0,2000.0,0,-149,418,2066,-151,423,2092
1781219523.1071231,0.0,0.0,2000.0,0,-155,410,2071,-157,416,2096
1781219523.1578655,0.0,0.0,2000.0,0,-144,397,2071,-146,402,2096
1781219523.2094953,0.0,0.0,2000.0,0,-141,393,2066,-143,398,2092
1781219523.2617855,0.0,0.0,2000.0,0,-143,388,2066,-145,393,2092
1781219523.3250625,0.0,0.0,2000.0,0,-149,403,2062,-151,409,2089
1781219523.3599565,0.0,0.0,2000.0,0,-146,399,2066,-148,404,2092
1781219523.4103568,0.0,0.0,2000.0,0,-147,428,2075,-149,433,2099
1781219523.4616542,0.0,0.0,2000.0,0,-147,394,2071,-148,399,2096
1781219523.5102801,0.0,0.0,2000.0,0,-130,415,2066,-132,420,2092
1781219523.5676062,0.0,0.0,2000.0,0,-124,420,2062,-126,425,2089
1781219523.609718,0.0,0.0,2000.0,0,-124,417,2062,-126,422,2089
1781219523.6686492,0.0,0.0,2000.0,0,-133,418,2066,-134,423,2092
1781219523.709594,0.0,0.0,2000.0,0,-143,387,2062,-145,392,2089
1781219523.7693863,0.0,0.0,2000.0,0,-141,418,2066,-143,423,2092
1781219523.8096943,0.0,0.0,2000.0,0,-152,404,2066,-154,409,2092
1781219523.8722026,0.0,0.0,2000.0,0,-151,398,2062,-153,403,2089
1781219523.923101,0.0,0.0,2000.0,0,-152,385,2066,-154,390,2092
1781219523.9712067,0.0,0.0,2000.0,0,-157,429,2066,-159,434,2092
1781219524.0248687,0.0,0.0,2000.0,0,-154,429,2066,-156,434,2092
1781219524.0729163,0.0,0.0,2000.0,0,-149,393,2066,-151,398,2092
1781219524.126784,0.0,0.0,2000.0,0,-152,401,2066,-154,407,2092
1781219524.1757522,0.0,0.0,2000.0,0,-147,413,2071,-148,418,2096
1781219524.2263224,0.0,0.0,2000.0,0,-154,394,2057,-156,400,2085
1781219524.2778144,0.0,0.0,2000.0,0,-162,406,2062,-164,411,2089
1781219524.3278458,0.0,0.0,2000.0,0,-190,427,2071,-192,432,2096
1781219524.376218,0.0,0.0,2000.0,0,-196,395,2075,-198,400,2099
1781219524.431364,0.0,0.0,2000.0,0,-215,390,2080,-218,395,2103
1781219524.4830196,0.0,0.0,2000.0,0,-226,390,2080,-229,395,2103
1781219524.5298805,0.0,0.0,2000.0,0,-243,419,2084,-246,423,2107
1781219524.5813773,0.0,0.0,2000.0,0,-243,390,2080,-245,395,2103
1781219524.6350884,0.0,0.0,2000.0,0,-249,410,2084,-251,415,2107
1781219524.6844208,0.0,0.0,2000.0,0,-246,408,2084,-249,412,2107
1781219524.7368736,0.0,0.0,2000.0,0,-245,401,2080,-248,406,2103
1781219524.7845411,0.0,0.0,2000.0,0,-226,410,2080,-229,414,2103
1781219524.8378036,0.0,0.0,2000.0,0,-228,426,2066,-230,431,2092
1781219524.885439,0.0,0.0,2000.0,0,-226,392,2075,-228,397,2099
1781219524.935741,0.0,0.0,2000.0,0,-220,422,2075,-223,427,2099
1781219524.985183,0.0,0.0,2000.0,0,-214,412,2066,-217,418,2092
1781219525.0396314,0.0,0.0,2000.0,0,-214,399,2066,-217,404,2092
1781219525.0889075,0.0,0.0,2000.0,0,-199,411,2075,-201,416,2099
1781219525.138266,0.0,0.0,2000.0,0,-204,405,2071,-206,410,2096
1781219525.1895633,0.0,0.0,2000.0,0,-201,424,2071,-203,429,2096
1781219525.2407694,0.0,0.0,2000.0,0,-198,423,2066,-200,429,2092
1781219525.2901375,0.0,0.0,2000.0,0,-198,424,2071,-201,429,2096
1781219525.3381712,0.0,0.0,2000.0,0,-203,415,2066,-206,420,2092
1781219525.3848803,0.0,0.0,2000.0,0,-203,390,2062,-205,395,2089
1781219525.4423995,0.0,0.0,2000.0,0,-204,391,2071,-206,396,2096
1781219525.4912744,0.0,0.0,2000.0,0,-203,392,2062,-205,398,2089
1781219525.544813,0.0,0.0,2000.0,0,-204,398,2075,-206,402,2099
1781219525.5948129,0.0,0.0,2000.0,0,-209,397,2071,-212,402,2096
1781219525.643406,0.0,0.0,2000.0,0,-209,392,2075,-212,397,2099
1781219525.6957579,0.0,0.0,2000.0,0,-198,378,2071,-201,382,2096
1781219525.748545,0.0,0.0,2000.0,0,-206,412,2066,-208,418,2092
1781219525.7970896,0.0,0.0,2000.0,0,-206,418,2066,-208,423,2092
1781219525.8479445,0.0,0.0,2000.0,0,-195,424,2071,-198,429,2096
1781219525.9050002,0.0,0.0,2000.0,0,-187,421,2071,-190,427,2096
1781219525.9517393,0.0,0.0,2000.0,0,-187,426,2066,-189,431,2092
1781219526.004943,0.0,0.0,2000.0,0,-198,431,2066,-200,437,2092
1781219526.0576308,0.0,0.0,2000.0,0,-198,430,2071,-201,435,2096
1781219526.1085212,0.0,0.0,2000.0,0,-199,417,2075,-201,422,2099
1781219526.1576452,0.0,0.0,2000.0,0,-203,420,2066,-206,426,2092
1781219526.2052107,0.0,0.0,2000.0,0,-217,420,2066,-219,426,2092
1781219526.2589147,0.0,0.0,2000.0,0,-232,418,2080,-234,422,2103
1781219526.3067834,0.0,0.0,2000.0,0,-228,402,2071,-231,407,2096
1781219526.3579419,0.0,0.0,2000.0,0,-230,398,2062,-233,403,2089
1781219560.69102,0.0,0.0,2500.0,2,309,526,2584,309,526,2584
1781219560.7934663,0.0,0.0,2500.0,2,322,510,2556,322,510,2556
1781219560.8526988,0.0,0.0,2500.0,2,329,525,2529,329,525,2529
1781219560.9152913,0.0,0.0,2500.0,2,345,531,2577,345,531,2577
1781219560.9541152,0.0,0.0,2500.0,2,362,531,2577,362,531,2577
1781219561.0118668,0.0,0.0,2500.0,2,372,514,2577,372,514,2577
1781219561.054302,0.0,0.0,2500.0,2,363,516,2584,363,516,2584
1781219561.1098871,0.0,0.0,2500.0,2,363,536,2584,363,536,2584
1781219561.1533806,0.0,0.0,2500.0,2,347,525,2563,347,525,2563
1781219561.2096863,0.0,0.0,2500.0,2,357,525,2563,357,525,2563
1781219561.25328,0.0,0.0,2500.0,2,358,530,2570,358,530,2570
1781219561.3031008,0.0,0.0,2500.0,2,352,526,2550,352,526,2550
1781219561.3714793,0.0,0.0,2500.0,2,344,526,2570,344,526,2570
1781219561.4153323,0.0,0.0,2500.0,2,340,535,2563,340,535,2563
1781219561.4691,0.0,0.0,2500.0,2,356,534,2556,356,534,2556
1781219561.5155005,0.0,0.0,2500.0,2,376,550,2556,376,550,2556
1781219561.569142,0.0,0.0,2500.0,2,370,549,2563,370,549,2563
1781219561.6189475,0.0,0.0,2500.0,2,368,537,2570,368,537,2570
1781219561.6732907,0.0,0.0,2500.0,2,373,543,2584,373,543,2584
1781219561.7188354,0.0,0.0,2500.0,2,372,541,2577,372,541,2577
1781219561.7731388,0.0,0.0,2500.0,2,366,538,2577,366,538,2577
1781219561.8199668,0.0,0.0,2500.0,2,358,537,2570,358,537,2570
1781219561.8781445,0.0,0.0,2500.0,2,351,537,2570,351,537,2570
1781219561.9216945,0.0,0.0,2500.0,2,353,543,2584,353,543,2584
1781219561.9785628,0.0,0.0,2500.0,2,349,540,2556,349,540,2556
1781219562.02435,0.0,0.0,2500.0,2,360,536,2584,360,536,2584
1781219562.0773728,0.0,0.0,2500.0,2,350,536,2584,350,536,2584
1781219562.1255145,0.0,0.0,2500.0,2,348,539,2598,348,539,2598
1781219562.1770158,0.0,0.0,2500.0,2,344,530,2570,344,530,2570
1781219562.2265296,0.0,0.0,2500.0,2,345,524,2577,345,524,2577
1781219562.2769232,0.0,0.0,2500.0,2,351,520,2591,351,520,2591
1781219562.3285124,0.0,0.0,2500.0,2,347,520,2591,347,520,2591
1781219562.3794682,0.0,0.0,2500.0,2,349,528,2577,349,528,2577
1781219562.4303448,0.0,0.0,2500.0,2,344,525,2563,344,525,2563
1781219562.4813325,0.0,0.0,2500.0,2,350,533,2584,350,533,2584
1781219562.5369546,0.0,0.0,2500.0,2,344,530,2570,344,530,2570
1781219562.583955,0.0,0.0,2500.0,2,343,526,2584,343,526,2584
1781219562.6402552,0.0,0.0,2500.0,2,339,524,2577,339,524,2577
1781219562.6857345,0.0,0.0,2500.0,2,340,526,2584,340,526,2584
1781219562.740746,0.0,0.0,2500.0,2,341,526,2570,341,526,2570
1781219562.7862632,0.0,0.0,2500.0,2,334,526,2570,334,526,2570
1781219562.8426442,0.0,0.0,2500.0,2,336,527,2556,336,527,2556
1781219562.8876503,0.0,0.0,2500.0,2,344,531,2591,344,531,2591
1781219562.9436493,0.0,0.0,2500.0,2,350,522,2584,350,522,2584
1781219562.9886138,0.0,0.0,2500.0,2,351,523,2570,351,523,2570
1781219563.0454075,0.0,0.0,2500.0,2,360,518,2563,360,518,2563
1781219563.0894015,0.0,0.0,2500.0,2,356,529,2584,356,529,2584
1781219563.1450431,0.0,0.0,2500.0,2,360,533,2584,360,533,2584
1781219563.191632,0.0,0.0,2500.0,2,360,529,2584,360,529,2584
1781219563.2441537,0.0,0.0,2500.0,2,358,530,2570,358,530,2570
1781219563.2946844,0.0,0.0,2500.0,2,359,527,2556,359,527,2556
1781219563.347217,0.0,0.0,2500.0,2,353,527,2556,353,527,2556
1781219563.3982143,0.0,0.0,2500.0,2,356,535,2577,356,535,2577
1781219563.447811,0.0,0.0,2500.0,2,356,533,2584,356,533,2584
1781219563.4978187,0.0,0.0,2500.0,2,355,539,2598,355,539,2598
1781219563.549409,0.0,0.0,2500.0,2,353,533,2584,353,533,2584
1781219563.6004105,0.0,0.0,2500.0,2,347,522,2563,347,522,2563
1781219563.6509376,0.0,0.0,2500.0,2,352,531,2577,352,531,2577
1781219563.7049444,0.0,0.0,2500.0,2,349,531,2577,349,531,2577
1781219563.7504508,0.0,0.0,2500.0,2,349,531,2577,349,531,2577
1781219563.807545,0.0,0.0,2500.0,2,346,529,2584,346,529,2584
1781219563.854053,0.0,0.0,2500.0,2,349,528,2577,349,528,2577
1781219563.9036882,0.0,0.0,2500.0,2,347,525,2563,347,525,2563
1781219563.9520092,0.0,0.0,2500.0,2,342,528,2577,342,528,2577
1781219564.0096262,0.0,0.0,2500.0,2,341,526,2570,341,526,2570
1781219564.0562346,0.0,0.0,2500.0,2,341,526,2570,341,526,2570
1781219564.109647,0.0,0.0,2500.0,2,341,526,2570,341,526,2570
1781219564.153439,0.0,0.0,2500.0,2,340,528,2563,340,528,2563
1781219564.205699,0.0,0.0,2500.0,2,341,526,2570,341,526,2570
1781219564.2532735,0.0,0.0,2500.0,2,339,535,2577,339,535,2577
1781219564.3119214,0.0,0.0,2500.0,2,331,530,2570,331,530,2570
1781219564.3609226,0.0,0.0,2500.0,2,331,530,2570,331,530,2570
1781219564.4125242,0.0,0.0,2500.0,2,327,524,2543,327,524,2543
1781219564.4529765,0.0,0.0,2500.0,2,328,530,2570,328,530,2570
1781219564.5086117,0.0,0.0,2500.0,2,329,533,2584,329,533,2584
1781219564.5677454,0.0,0.0,2500.0,2,322,531,2577,322,531,2577
1781219564.615482,0.0,0.0,2500.0,2,319,530,2556,319,530,2556
1781219564.6706908,0.0,0.0,2500.0,2,322,531,2577,322,531,2577
1781219564.7173963,0.0,0.0,2500.0,2,320,532,2563,320,532,2563
1781219564.7732332,0.0,0.0,2500.0,2,324,526,2570,324,526,2570
1781219564.8184419,0.0,0.0,2500.0,2,320,525,2563,320,525,2563
1781219564.8685431,0.0,0.0,2500.0,2,318,531,2577,318,531,2577
1781219589.4212363,0.0,0.0,2000.0,0,161,335,2075,163,339,2099
1781219589.4669864,0.0,0.0,2000.0,0,167,337,2084,169,340,2107
1781219589.5222814,0.0,0.0,2000.0,0,166,334,2071,168,338,2096
1781219589.5659592,0.0,0.0,2000.0,0,167,337,2084,169,340,2107
1781219589.62203,0.0,0.0,2000.0,0,167,334,2084,169,337,2107
1781219589.666667,0.0,0.0,2000.0,0,167,326,2084,169,329,2107
1781219589.7206705,0.0,0.0,2000.0,0,166,321,2075,168,325,2099
1781219589.7701986,0.0,0.0,2000.0,0,166,316,2075,168,320,2099
1781219589.8244674,0.0,0.0,2000.0,0,162,317,2084,163,321,2107
1781219589.8675075,0.0,0.0,2000.0,0,197,306,2080,199,309,2103
1781219589.9170973,0.0,0.0,2000.0,0,200,309,2080,202,312,2103
1781219589.9661074,0.0,0.0,2000.0,0,199,311,2075,201,314,2099
1781219590.0230865,0.0,0.0,2000.0,0,202,311,2075,204,314,2099
1781219590.0670853,0.0,0.0,2000.0,0,205,312,2084,208,315,2107
1781219590.1223085,0.0,0.0,2000.0,0,205,313,2075,207,317,2099
1781219590.1727912,0.0,0.0,2000.0,0,208,315,2084,210,318,2107
1781219590.2165668,0.0,0.0,2000.0,0,211,317,2084,213,321,2107
1781219590.2774832,0.0,0.0,2000.0,0,210,313,2075,212,317,2099
1781219590.3169854,0.0,0.0,2000.0,0,207,313,2071,209,316,2096
1781219590.3804262,0.0,0.0,2000.0,0,207,313,2075,210,317,2099
1781219590.4317608,0.0,0.0,2000.0,0,207,313,2071,209,316,2096
1781219590.485247,0.0,0.0,2000.0,0,210,311,2080,213,315,2103
1781219590.5317764,0.0,0.0,2000.0,0,211,309,2084,213,313,2107
1781219590.5820527,0.0,0.0,2000.0,0,210,311,2080,213,315,2103
1781219590.632298,0.0,0.0,2000.0,0,213,316,2075,215,320,2099
1781219590.6885903,0.0,0.0,2000.0,0,213,316,2075,215,320,2099
1781219590.7319963,0.0,0.0,2000.0,0,215,316,2075,218,320,2099
1781219590.7818966,0.0,0.0,2000.0,0,218,313,2075,221,317,2099
1781219590.8320534,0.0,0.0,2000.0,0,218,313,2075,221,317,2099
1781219590.8902018,0.0,0.0,2000.0,0,219,320,2084,222,324,2107
1781219590.9332044,0.0,0.0,2000.0,0,219,320,2084,222,324,2107
1781219590.992003,0.0,0.0,2000.0,0,221,317,2080,224,320,2103
1781219591.0332522,0.0,0.0,2000.0,0,219,315,2084,222,318,2107
1781219591.0911348,0.0,0.0,2000.0,0,230,314,2080,232,318,2103
1781219611.4624465,0.0,0.0,1500.0,0,169,205,1549,161,196,1475
1781219611.5657098,0.0,0.0,1500.0,0,167,205,1546,159,195,1473
1781219611.6127224,0.0,0.0,1500.0,0,170,205,1544,162,195,1470
1781219611.66768,0.0,0.0,1500.0,0,170,205,1544,162,195,1470
1781219611.7127771,0.0,0.0,1500.0,0,173,205,1549,165,196,1475
1781219611.8125725,0.0,0.0,1500.0,0,168,205,1544,160,195,1470
1781219611.8681655,0.0,0.0,1500.0,0,133,204,1551,126,194,1478
1781219611.9231353,0.0,0.0,1500.0,0,108,201,1549,103,192,1475
1781219611.9713607,0.0,0.0,1500.0,0,112,200,1554,107,191,1480
1781219612.021043,0.0,0.0,1500.0,0,112,202,1554,107,192,1480
1781219612.1220813,0.0,0.0,1500.0,0,118,200,1554,113,191,1480
1781219612.1733692,0.0,0.0,1500.0,0,119,201,1559,113,191,1486
1781219612.2271109,0.0,0.0,1500.0,0,119,201,1561,113,191,1488
1781219612.2754185,0.0,0.0,1500.0,0,119,200,1556,113,191,1483
1781219612.3314264,0.0,0.0,1500.0,0,116,194,1554,111,185,1480
1781219612.3764834,0.0,0.0,1500.0,0,116,196,1554,111,187,1480
1781219612.4344928,0.0,0.0,1500.0,0,117,198,1556,111,189,1483
1781219612.4780068,0.0,0.0,1500.0,0,116,200,1551,111,190,1478
1781219612.5355315,0.0,0.0,1500.0,0,116,200,1554,111,191,1480
1781219612.5804524,0.0,0.0,1500.0,0,118,199,1546,112,190,1473
1781219612.6361732,0.0,0.0,1500.0,0,120,200,1551,115,190,1478
1781219612.6814265,0.0,0.0,1500.0,0,123,202,1554,117,192,1480
1781219612.7382092,0.0,0.0,1500.0,0,122,201,1549,116,192,1475
1781219612.781434,0.0,0.0,1500.0,0,123,200,1556,117,191,1483
1781219612.834474,0.0,0.0,1500.0,0,123,202,1554,117,192,1480
1781219612.8840585,0.0,0.0,1500.0,0,122,200,1551,117,190,1478
1781219612.9362175,0.0,0.0,1500.0,0,122,199,1549,116,190,1475
1781219612.9855456,0.0,0.0,1500.0,0,122,201,1546,116,191,1473
1781219613.039844,0.0,0.0,1500.0,0,123,200,1554,117,191,1480
1781219613.0914314,0.0,0.0,1500.0,0,121,196,1554,115,187,1480
1781219613.1415086,0.0,0.0,1500.0,0,122,196,1551,117,186,1478
1781219613.1962295,0.0,0.0,1500.0,0,123,196,1556,117,187,1483
1781219613.2426867,0.0,0.0,1500.0,0,122,196,1551,117,186,1478
1781219613.297679,0.0,0.0,1500.0,0,118,196,1551,113,186,1478
1781219613.344772,0.0,0.0,1500.0,0,121,196,1554,115,187,1480
1781219613.3990638,0.0,0.0,1500.0,0,118,196,1554,113,187,1480
1781219613.4429889,0.0,0.0,1500.0,0,118,196,1554,113,187,1480
1781219613.498973,0.0,0.0,1500.0,0,121,196,1554,115,187,1480
1781219645.1124015,0.0,0.0,1000.0,0,-56,36,1060,-52,34,987
1781219645.1639173,0.0,0.0,1000.0,0,-53,35,1062,-49,32,988
1781219645.2147377,0.0,0.0,1000.0,0,-53,33,1057,-49,31,983
1781219645.2639408,0.0,0.0,1000.0,0,-53,35,1058,-49,32,984
1781219645.3157294,0.0,0.0,1000.0,0,-53,35,1057,-49,32,983
1781219645.3641717,0.0,0.0,1000.0,0,-53,38,1058,-49,35,984
1781219645.4188554,0.0,0.0,1000.0,0,-53,39,1057,-49,36,983
1781219645.4663951,0.0,0.0,1000.0,0,-58,38,1059,-54,35,986
1781219645.5214355,0.0,0.0,1000.0,0,-62,42,1055,-58,39,981
1781219645.5666926,0.0,0.0,1000.0,0,-60,40,1057,-55,37,983
1781219645.6222994,0.0,0.0,1000.0,0,-58,40,1057,-54,37,983
1781219645.6696002,0.0,0.0,1000.0,0,-58,39,1058,-54,36,984
1781219645.7242935,0.0,0.0,1000.0,0,-58,42,1058,-54,39,984
1781219645.7707639,0.0,0.0,1000.0,0,-55,39,1058,-52,36,984
1781219645.8265436,0.0,0.0,1000.0,0,-57,39,1059,-53,36,986
1781219645.8738377,0.0,0.0,1000.0,0,-57,39,1058,-53,36,984
1781219645.9259217,0.0,0.0,1000.0,0,-55,39,1056,-51,36,982
1781219645.9749806,0.0,0.0,1000.0,0,-58,39,1059,-54,36,986
1781219646.025537,0.0,0.0,1000.0,0,-57,38,1057,-53,35,983
1781219646.076438,0.0,0.0,1000.0,0,-58,37,1055,-54,35,981
1781219646.1265867,0.0,0.0,1000.0,0,-59,35,1055,-55,32,981
1781219646.178287,0.0,0.0,1000.0,0,-59,37,1056,-55,35,982
1781219646.2278643,0.0,0.0,1000.0,0,-60,36,1059,-56,34,986
1781219646.2787921,0.0,0.0,1000.0,0,-60,35,1057,-55,32,983
1781219646.3287308,0.0,0.0,1000.0,0,-59,36,1056,-55,34,982
1781219646.3814528,0.0,0.0,1000.0,0,-61,33,1053,-56,31,980
1781219646.4310899,0.0,0.0,1000.0,0,-58,33,1058,-54,31,984
1781219646.4861271,0.0,0.0,1000.0,0,-58,36,1056,-54,34,982
1781219646.530571,0.0,0.0,1000.0,0,-58,36,1055,-54,34,981
1781219646.5888178,0.0,0.0,1000.0,0,-59,35,1056,-55,32,982
1781219646.634211,0.0,0.0,1000.0,0,-59,32,1053,-55,30,980
1781219646.6899493,0.0,0.0,1000.0,0,-59,35,1053,-55,32,980
1781219646.734565,0.0,0.0,1000.0,0,-59,32,1053,-55,30,980
1781219646.79103,0.0,0.0,1000.0,0,-59,35,1056,-55,32,982
1781219646.8357067,0.0,0.0,1000.0,0,-59,33,1052,-55,31,979
1781219646.890014,0.0,0.0,1000.0,0,-61,32,1053,-56,30,980
1781219646.9356897,0.0,0.0,1000.0,0,-59,32,1052,-55,30,979
1781219646.9908834,0.0,0.0,1000.0,0,-59,32,1053,-55,30,980
1781219647.0378919,0.0,0.0,1000.0,0,-61,32,1052,-56,30,979
1781219647.092949,0.0,0.0,1000.0,0,-59,29,1053,-55,27,980
1781219647.1388304,0.0,0.0,1000.0,0,-61,32,1053,-56,30,980
1781219647.1929264,0.0,0.0,1000.0,0,-59,32,1053,-55,30,980
1781219647.2415187,0.0,0.0,1000.0,0,-61,32,1053,-56,30,980
1781219647.2930477,0.0,0.0,1000.0,0,-61,31,1056,-57,28,982
1781219647.3428667,0.0,0.0,1000.0,0,-61,32,1053,-56,30,980
1781219647.3939946,0.0,0.0,1000.0,0,-61,32,1052,-56,30,979
1781219647.4444573,0.0,0.0,1000.0,0,-61,29,1051,-56,27,978
1781219647.4975061,0.0,0.0,1000.0,0,-61,32,1055,-57,30,981
1781219647.5480814,0.0,0.0,1000.0,0,-59,28,1053,-55,26,980
1781219647.5979083,0.0,0.0,1000.0,0,-61,28,1053,-56,26,980
1781219647.6526413,0.0,0.0,1000.0,0,-62,25,1053,-58,23,980
1781219647.698335,0.0,0.0,1000.0,0,-62,28,1053,-58,26,980
1781219647.7526364,0.0,0.0,1000.0,0,-62,30,1052,-58,28,979
1781219647.799858,0.0,0.0,1000.0,0,-62,28,1055,-58,26,981
1781219647.8551579,0.0,0.0,1000.0,0,-61,30,1055,-57,28,981
1781219647.8993843,0.0,0.0,1000.0,0,-61,30,1052,-56,28,979
1781219647.9566536,0.0,0.0,1000.0,0,-61,30,1051,-56,28,978
1781219648.0010931,0.0,0.0,1000.0,0,-58,32,1052,-54,30,979
1781219648.0562189,0.0,0.0,1000.0,0,-58,26,1053,-54,24,980
1781219648.1011171,0.0,0.0,1000.0,0,-58,30,1053,-54,28,980
1781219648.157145,0.0,0.0,1000.0,0,-58,30,1053,-54,28,980
1781219648.2049408,0.0,0.0,1000.0,0,-58,32,1050,-54,30,977
1781219648.2610345,0.0,0.0,1000.0,0,-58,30,1052,-54,28,979
1781219648.3064773,0.0,0.0,1000.0,0,-58,32,1052,-54,30,979
1781219648.3582633,0.0,0.0,1000.0,0,-59,29,1051,-55,27,978
1781219648.408119,0.0,0.0,1000.0,0,-59,29,1051,-55,27,978
1781219648.4595325,0.0,0.0,1000.0,0,-59,28,1052,-55,26,979
1781219648.508746,0.0,0.0,1000.0,0,-59,29,1055,-55,27,981
1781219648.5603912,0.0,0.0,1000.0,0,-58,26,1051,-54,24,978
1781219648.6111195,0.0,0.0,1000.0,0,-59,25,1052,-55,23,979
1781219648.6612775,0.0,0.0,1000.0,0,-61,28,1055,-57,26,981
1781219648.7108042,0.0,0.0,1000.0,0,-59,26,1053,-55,24,980
1781219648.7628303,0.0,0.0,1000.0,0,-59,28,1051,-55,26,978
1781219664.2413802,500.0,0.0,1000.0,0,-98,123,982,-91,114,915
1781219664.284343,500.0,0.0,1000.0,0,-171,2,1816,-172,2,1821
1781219664.340925,500.0,0.0,1000.0,0,-69,1,706,-65,1,663
1781219664.3901212,500.0,0.0,1000.0,0,-95,0,990,-88,0,923
1781219664.4422264,500.0,0.0,1000.0,0,-100,0,1006,-93,0,937
1781219664.5011997,500.0,0.0,1000.0,0,-146,-2,1461,-138,-2,1388
1781219666.8394585,500.0,0.0,1000.0,0,-85,22,1029,-79,20,958
1781219668.0716224,500.0,0.0,1000.0,0,-86,30,1045,-80,28,973
1781219668.1290166,500.0,0.0,1000.0,0,-86,32,1044,-80,29,972
1781219668.173322,500.0,0.0,1000.0,0,-86,32,1043,-80,29,971
1781219668.2290368,500.0,0.0,1000.0,0,-86,30,1047,-80,28,974
1781219668.4893095,500.0,0.0,1000.0,0,-89,30,1047,-83,28,974
1781219668.5402117,500.0,0.0,1000.0,0,-91,28,1047,-84,26,974
1781219668.5724537,500.0,0.0,1000.0,0,-92,30,1045,-85,28,973
1781219668.6338592,500.0,0.0,1000.0,0,-91,29,1047,-84,27,974
1781219668.6732488,500.0,0.0,1000.0,0,-93,28,1048,-87,26,975
1781219668.7347503,500.0,0.0,1000.0,0,-91,32,1047,-84,29,974
1781219668.7737243,500.0,0.0,1000.0,0,-92,28,1047,-86,26,974
1781219668.8331673,500.0,0.0,1000.0,0,-91,32,1047,-84,29,974
1781219668.878027,500.0,0.0,1000.0,0,-92,30,1047,-86,28,974
1781219668.9266982,500.0,0.0,1000.0,0,-91,30,1049,-84,28,976
1781219668.9997327,500.0,0.0,1000.0,0,-92,28,1047,-86,26,974
1781219669.0396018,500.0,0.0,1000.0,0,-92,32,1047,-86,29,974
1781219669.09092,500.0,0.0,1000.0,0,-91,30,1047,-84,28,974
1781219669.1382282,500.0,0.0,1000.0,0,-88,30,1048,-82,28,975
1781219669.1933842,500.0,0.0,1000.0,0,-88,27,1045,-82,26,973
1781219669.2388194,500.0,0.0,1000.0,0,-89,28,1049,-83,26,976
1781219669.2958791,500.0,0.0,1000.0,0,-89,28,1048,-83,26,975
1781219669.3403766,500.0,0.0,1000.0,0,-87,28,1049,-81,26,976
1781219669.3897195,500.0,0.0,1000.0,0,-88,28,1047,-82,26,974
1781219669.4380527,500.0,0.0,1000.0,0,-89,28,1048,-83,26,975
1781219669.510336,500.0,0.0,1000.0,0,-89,30,1045,-83,28,973
1781219669.5464382,500.0,0.0,1000.0,0,-88,29,1047,-82,27,974
1781219669.5900316,500.0,0.0,1000.0,0,-87,29,1048,-81,27,975
1781219669.6481721,500.0,0.0,1000.0,0,-88,26,1049,-82,24,976
1781219669.6898842,500.0,0.0,1000.0,0,-85,29,1050,-79,27,977
1781219669.750048,500.0,0.0,1000.0,0,-85,26,1048,-79,24,975
